ImageID,LabelName,XMin,XMax,YMin,YMax,class
6dca0f466d312458,/m/0ch_cf,0.216875,0.244375,0.059167,0.076667,Fish
80693bc6692bbb06,/m/0ch_cf,0.06125,0.10125,0.34803,0.386492,Fish
27d721393ac60462,/m/0ch_cf,0.656875,0.724375,0.024167,0.074167,Fish
6d77a4a8a27cedde,/m/0ch_cf,0.393396,0.457547,0.9025,0.92625,Fish
0185f203373cca3c,/m/0ch_cf,0.31375,0.461875,0.096714,0.256338,Fish
7c3732f7a3b12de1,/m/0ch_cf,0.147569,0.525174,0.14125,0.451875,Fish
fd683dffbb0e0f51,/m/0ch_cf,0.0,0.96582,0.139323,0.6132810000000001,Fish
d4392b285354bd3b,/m/0ch_cf,0.181667,0.331667,0.402083,0.466667,Fish
00832f42db10182e,/m/0ch_cf,0.565,0.999375,0.350844,0.6144470000000001,Fish
7855c131f85e3c18,/m/0ch_cf,0.010625,0.04625,0.207673,0.30442,Fish
3ddd288851fa0490,/m/0ch_cf,0.0,0.105,0.754206,0.999065,Fish
eb0ec7b26f6fb061,/m/0ch_cf,0.353125,0.743125,0.5125,0.994167,Fish
3d26a2cc1ba3a7c8,/m/0ch_cf,0.05303,0.759259,0.528125,0.741875,Fish
1db5a455389f2fcd,/m/0ch_cf,0.115,0.31125,0.0,0.076667,Fish
d3613aec33e2043b,/m/0ch_cf,0.491875,0.553125,0.204331,0.340866,Fish
3ef43a7b92b90a27,/m/0ch_cf,0.6675,0.68,0.380833,0.4,Fish
2a72c9a8b9572cc7,/m/0ch_cf,0.7441409999999999,0.764648,0.227865,0.257812,Fish
6dca0f466d312458,/m/0ch_cf,0.25875,0.280625,0.124167,0.145,Fish
195e7d559ba4d9fe,/m/03fj2,0.325,0.63875,0.25166700000000003,0.765,Goldfish
704fce41117e0764,/m/0ch_cf,0.8732639999999999,0.940972,0.337696,0.408377,Fish
2964f425e1d91626,/m/0ch_cf,0.869281,0.892157,0.645425,0.707516,Fish
d5ea48901e5c891c,/m/0ch_cf,0.69125,0.70625,0.02125,0.03125,Fish
0180c11b23fd0cfe,/m/0ch_cf,0.12323599999999997,0.283161,0.31125,0.34375,Fish
dce4aa8ea6d888a4,/m/0ch_cf,0.36625,0.4625,0.65666,0.680113,Fish
4159849159bc7ecb,/m/0ch_cf,0.309375,0.36875,0.16231900000000002,0.189372,Fish
36196822148c9b7d,/m/0ch_cf,0.85875,0.946875,0.6025,0.755833,Fish
b3bf9f4ed70cbebd,/m/0ch_cf,0.62375,0.999375,0.415,0.999167,Fish
faa11761605b7bfd,/m/0ch_cf,0.451916,0.720897,0.629375,0.74375,Fish
6a4787ac9e707acc,/m/0ch_cf,0.299375,0.61875,0.591667,0.670833,Fish
8f6679d10b325117,/m/0ch_cf,0.25,0.320312,0.664062,0.708333,Fish
181d0cb283b9058e,/m/03fj2,0.01125,0.263125,0.61,0.770833,Goldfish
6457f5c22f8cf167,/m/0ch_cf,0.16683299999999998,0.731269,0.104278,0.627005,Fish
66b5e5373526b32b,/m/0ch_cf,0.290625,0.763125,0.010283,0.721508,Fish
c29cf56cc0aa899e,/m/0ch_cf,0.371875,0.413125,0.187263,0.22138,Fish
64d630ad470f7864,/m/0ch_cf,0.559099,0.6491560000000001,0.645,0.669375,Fish
7ba036f176082460,/m/0ch_cf,0.35,0.4125,0.248157,0.342342,Fish
4d315bb9ed55927c,/m/0ch_cf,0.263125,0.359375,0.188501,0.29312,Fish
fe500910f54fbf6d,/m/0ch_cf,0.37625,0.816875,0.3525,0.855,Fish
72f1954c9e2a9278,/m/0ch_cf,0.945625,0.999375,0.758912,0.8611629999999999,Fish
05e5190a82582cea,/m/03fj2,0.957031,0.999023,0.09224,0.127379,Goldfish
2d9be35e0a957b8a,/m/0ch_cf,0.349375,0.490625,0.35463,0.4972220000000001,Fish
3413a67b638d133c,/m/0ch_cf,0.230625,0.339375,0.16583299999999998,0.2775,Fish
28f7c0946f6fafd2,/m/03fj2,0.70375,0.88875,0.603333,0.715,Goldfish
02ed6631e809b2d1,/m/0ch_cf,0.234261,0.288433,0.3292,0.372041,Fish
a52c4aa756fe84b0,/m/0ch_cf,0.7325,0.925,0.680625,0.97125,Fish
b38ec031a683ef23,/m/0ch_cf,0.2025,0.2475,0.83,0.854167,Fish
a8f3ec2c55a813d6,/m/0ch_cf,0.0125,0.195,0.531667,0.901667,Fish
0e3bf2804d9964b8,/m/03fj2,0.649375,0.705625,0.173546,0.28424,Goldfish
ed7aa4d574521aae,/m/0ch_cf,0.13838599999999998,0.828666,0.48875,0.743125,Fish
c621b2988376120f,/m/0ch_cf,0.0,0.885,0.0775,0.950833,Fish
b09c00d948f41366,/m/0ch_cf,0.442708,0.49375,0.4430560000000001,0.480556,Fish
3954faee19e196ad,/m/0ch_cf,0.373125,0.55625,0.257974,0.622889,Fish
a2aaedb65fdd66c0,/m/0ch_cf,0.40125,0.619375,0.549167,0.844167,Fish
3ef43a7b92b90a27,/m/0ch_cf,0.28,0.2925,0.08833300000000001,0.120833,Fish
c2a7c25c2f4e75b8,/m/0ch_cf,0.797852,0.8164060000000001,0.235725,0.253294,Fish
0105c9304931cf33,/m/0ch_cf,0.82625,0.94125,0.9475,0.999167,Fish
086f86545510136c,/m/03fj2,0.62375,0.849375,0.247655,0.545966,Goldfish
2597a755bf1aeda8,/m/0ch_cf,0.09375,0.999023,0.529948,0.998698,Fish
298dfa1cc48d97e0,/m/0ch_cf,0.0,0.116667,0.67875,0.999375,Fish
1d491a6fcbfbc1d7,/m/03fj2,0.0,0.44375,0.519167,0.735833,Goldfish
010008e90bc749d2,/m/0ch_cf,0.026875,0.05,0.31,0.406667,Fish
ba60cf4bea9ed047,/m/0ch_cf,0.7136239999999999,0.867725,0.73974,0.883884,Fish
599f8ed1bce856c8,/m/0ch_cf,0.605378,0.956848,0.290991,0.7270270000000001,Fish
21e0ff8800e4c825,/m/0ch_cf,0.105,0.936875,0.14565,0.7741939999999999,Fish
d0238fc81cca3286,/m/0ch_cf,0.1175,0.91125,0.32457800000000003,0.702627,Fish
